Año,Mes,Marca,Modelo,Tipo,Segmento,Origen,PaisOrigen,Ventas
2014,Noviembre,Volkswagen ,Lupo_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2014,Noviembre,Volkswagen ,Nuevo_Jetta,Automoviles,Compactos,Nacional,Mexico,0
2014,Noviembre,Volkswagen ,Nuevo_Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,67
2014,Noviembre,Volkswagen ,Otros_Volkswagen,Camiones_ligeros,SUVs,Nacional,Mexico,0
2014,Noviembre,Volkswagen ,Passat,Automoviles,De_Lujo,Importado,Estados_Unidos,485
2014,Noviembre,Volkswagen ,Passat_Cc,Automoviles,De_Lujo,Importado,Estados_Unidos,43
2014,Noviembre,Volkswagen ,Pointer_Pick_Up,Camiones_ligeros,Pick_Ups,Importado,Brasil,0
2014,Noviembre,Volkswagen ,Pointer_Wagon,Automoviles,Compactos,Importado,Brasil,0
2014,Noviembre,Volkswagen ,Pointer_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2014,Noviembre,Volkswagen ,Pointer_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2014,Noviembre,Volkswagen ,Polo_GTI,Automoviles,Subcompactos,Importado,España,0
2014,Noviembre,Volkswagen ,Polo_4_Ptas,Automoviles,Subcompactos,Importado,India,357
2014,Noviembre,Volkswagen ,Polo_5_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2014,Noviembre,Volkswagen ,Routan,Camiones_ligeros,Minivans,Importado,Canada,0
2014,Noviembre,Volkswagen ,Saveiro,Camiones_ligeros,Pick_Ups,Importado,Brasil,491
2014,Noviembre,Volkswagen ,Sedan,Automoviles,Subcompactos,Nacional,Mexico,0
2014,Noviembre,Volkswagen ,Sharan,Camiones_ligeros,Minivans,Importado,Portugal,0
2014,Noviembre,Volkswagen ,Sport_Van,Automoviles,Compactos,Importado,Argentina,0
2014,Noviembre,Volkswagen ,Sportwagen,Automoviles,Compactos,Nacional,Mexico,0
2014,Noviembre,Volkswagen ,Tcross,Camiones_ligeros,SUVs,Importado,Brasil,0
2014,Noviembre,Volkswagen ,Teramont,Camiones_ligeros,SUVs,Importado,Estados_Unidos,0
2014,Noviembre,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Importado,Alemania,397
2014,Noviembre,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Nacional,Mexico,0
2014,Noviembre,Volkswagen ,Touareg,Camiones_ligeros,SUVs,Importado,Eslovaquia,43
2014,Noviembre,Volkswagen ,Transporter_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,171
2014,Noviembre,Volkswagen ,Transporter_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,56
2014,Noviembre,Volkswagen ,UP,Automoviles,Subcompactos,Nacional,Brasil,0
2014,Noviembre,Volkswagen ,Vento,Automoviles,Subcompactos,Importado,India,3916
2014,Noviembre,Volkswagen ,Virtus,Automoviles,Subcompactos,Nacional,Brasil,0
2014,Noviembre,Volkswagen ,Volkswagen_Caddy,Camiones_ligeros,Pick_Ups,Importado,Polonia,51
2014,Noviembre,Volkswagen ,Vw_Van,Camiones_ligeros,Pick_Ups,Nacional,Argentina,0
2014,Diciembre,Volkswagen ,Amarok,Camiones_ligeros,Pick_Ups,Importado,Argentina,186
2014,Diciembre,Volkswagen ,Beetle,Automoviles,Compactos,Nacional,Mexico,304
2014,Diciembre,Volkswagen ,Beetle_Cabrio,Automoviles,Compactos,Importado,Mexico,0
2014,Diciembre,Volkswagen ,Bora,Automoviles,Compactos,Nacional,Mexico,0
2014,Diciembre,Volkswagen ,Bora_TDI,Automoviles,Compactos,Importado,Mexico,0
2014,Diciembre,Volkswagen ,Crafter,Camiones_ligeros,Pick_Ups,Nacional,Alemania,126
2014,Diciembre,Volkswagen ,Crossfox,Automoviles,Subcompactos,Importado,Brasil,129
2014,Diciembre,Volkswagen ,Derby,Automoviles,Subcompactos,Nacional,Argentina,0
2014,Diciembre,Volkswagen ,EOS,Automoviles,De_Lujo,Importado,Alemania,0
2014,Diciembre,Volkswagen ,Eurovan_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,0
2014,Diciembre,Volkswagen ,Eurovan_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,0
2014,Diciembre,Volkswagen ,Gol,Automoviles,Subcompactos,Importado,Brasil,1221
2014,Diciembre,Volkswagen ,Gol_Sedan,Automoviles,Subcompactos,Importado,Brasil,657
2014,Diciembre,Volkswagen ,Golf,Automoviles,Compactos,Importado,Brasil,0
2014,Diciembre,Volkswagen ,Golf,Automoviles,Compactos,Nacional,Mexico,516
2014,Diciembre,Volkswagen ,Golf_Gti,Automoviles,Deportivos,Importado,Alemania,0
2014,Diciembre,Volkswagen ,Golf_Variant,Automoviles,Compactos,Nacional,Mexico,0
2014,Diciembre,Volkswagen ,Jetta,Automoviles,Compactos,Nacional,Mexico,3414
2014,Diciembre,Volkswagen ,Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2014,Diciembre,Volkswagen ,Jetta_4_PTAS,Automoviles,Compactos,Nacional,Mexico,1930
2014,Diciembre,Volkswagen ,Lupo_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2014,Diciembre,Volkswagen ,Lupo_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2014,Diciembre,Volkswagen ,Nuevo_Jetta,Automoviles,Compactos,Nacional,Mexico,0
2014,Diciembre,Volkswagen ,Nuevo_Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,63
2014,Diciembre,Volkswagen ,Otros_Volkswagen,Camiones_ligeros,SUVs,Nacional,Mexico,0
2014,Diciembre,Volkswagen ,Passat,Automoviles,De_Lujo,Importado,Estados_Unidos,513
2014,Diciembre,Volkswagen ,Passat_Cc,Automoviles,De_Lujo,Importado,Estados_Unidos,62
2014,Diciembre,Volkswagen ,Pointer_Pick_Up,Camiones_ligeros,Pick_Ups,Importado,Brasil,0
2014,Diciembre,Volkswagen ,Pointer_Wagon,Automoviles,Compactos,Importado,Brasil,0
2014,Diciembre,Volkswagen ,Pointer_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2014,Diciembre,Volkswagen ,Pointer_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2014,Diciembre,Volkswagen ,Polo_GTI,Automoviles,Subcompactos,Importado,España,0
2014,Diciembre,Volkswagen ,Polo_4_Ptas,Automoviles,Subcompactos,Importado,India,673
2014,Diciembre,Volkswagen ,Polo_5_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2014,Diciembre,Volkswagen ,Routan,Camiones_ligeros,Minivans,Importado,Canada,0
2014,Diciembre,Volkswagen ,Saveiro,Camiones_ligeros,Pick_Ups,Importado,Brasil,464
2014,Diciembre,Volkswagen ,Sedan,Automoviles,Subcompactos,Nacional,Mexico,0
2014,Diciembre,Volkswagen ,Sharan,Camiones_ligeros,Minivans,Importado,Portugal,0
2014,Diciembre,Volkswagen ,Sport_Van,Automoviles,Compactos,Importado,Argentina,0
2014,Diciembre,Volkswagen ,Sportwagen,Automoviles,Compactos,Nacional,Mexico,0
2014,Diciembre,Volkswagen ,Tcross,Camiones_ligeros,SUVs,Importado,Brasil,0
2014,Diciembre,Volkswagen ,Teramont,Camiones_ligeros,SUVs,Importado,Estados_Unidos,0
2014,Diciembre,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Importado,Alemania,338
2014,Diciembre,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Nacional,Mexico,0
2014,Diciembre,Volkswagen ,Touareg,Camiones_ligeros,SUVs,Importado,Eslovaquia,64
2014,Diciembre,Volkswagen ,Transporter_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,178
2014,Diciembre,Volkswagen ,Transporter_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,117
2014,Diciembre,Volkswagen ,UP,Automoviles,Subcompactos,Nacional,Brasil,0
2014,Diciembre,Volkswagen ,Vento,Automoviles,Subcompactos,Importado,India,4552
2014,Diciembre,Volkswagen ,Virtus,Automoviles,Subcompactos,Nacional,Brasil,0
2014,Diciembre,Volkswagen ,Volkswagen_Caddy,Camiones_ligeros,Pick_Ups,Importado,Polonia,236
2014,Diciembre,Volkswagen ,Vw_Van,Camiones_ligeros,Pick_Ups,Nacional,Argentina,0
2015,Enero,Volkswagen ,Amarok,Camiones_ligeros,Pick_Ups,Importado,Argentina,96
2015,Enero,Volkswagen ,Beetle,Automoviles,Compactos,Nacional,Mexico,337
2015,Enero,Volkswagen ,Beetle_Cabrio,Automoviles,Compactos,Importado,Mexico,0
2015,Enero,Volkswagen ,Bora,Automoviles,Compactos,Nacional,Mexico,0
2015,Enero,Volkswagen ,Bora_TDI,Automoviles,Compactos,Importado,Mexico,0
2015,Enero,Volkswagen ,Crafter,Camiones_ligeros,Pick_Ups,Nacional,Alemania,102
2015,Enero,Volkswagen ,Crossfox,Automoviles,Subcompactos,Importado,Brasil,133
2015,Enero,Volkswagen ,Derby,Automoviles,Subcompactos,Nacional,Argentina,0
2015,Enero,Volkswagen ,EOS,Automoviles,De_Lujo,Importado,Alemania,0
2015,Enero,Volkswagen ,Eurovan_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,0
2015,Enero,Volkswagen ,Eurovan_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,0
2015,Enero,Volkswagen ,Gol,Automoviles,Subcompactos,Importado,Brasil,1126
2015,Enero,Volkswagen ,Gol_Sedan,Automoviles,Subcompactos,Importado,Brasil,657
2015,Enero,Volkswagen ,Golf,Automoviles,Compactos,Importado,Brasil,0
2015,Enero,Volkswagen ,Golf,Automoviles,Compactos,Nacional,Mexico,504
2015,Enero,Volkswagen ,Golf_Gti,Automoviles,Deportivos,Importado,Alemania,0
2015,Enero,Volkswagen ,Golf_Variant,Automoviles,Compactos,Nacional,Mexico,0
2015,Enero,Volkswagen ,Jetta,Automoviles,Compactos,Nacional,Mexico,2266
2015,Enero,Volkswagen ,Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2015,Enero,Volkswagen ,Jetta_4_PTAS,Automoviles,Compactos,Nacional,Mexico,2095
2015,Enero,Volkswagen ,Lupo_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2015,Enero,Volkswagen ,Lupo_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2015,Enero,Volkswagen ,Nuevo_Jetta,Automoviles,Compactos,Nacional,Mexico,0
2015,Enero,Volkswagen ,Nuevo_Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,61
2015,Enero,Volkswagen ,Otros_Volkswagen,Camiones_ligeros,SUVs,Nacional,Mexico,0
2015,Enero,Volkswagen ,Passat,Automoviles,De_Lujo,Importado,Estados_Unidos,360
2015,Enero,Volkswagen ,Passat_Cc,Automoviles,De_Lujo,Importado,Estados_Unidos,40
2015,Enero,Volkswagen ,Pointer_Pick_Up,Camiones_ligeros,Pick_Ups,Importado,Brasil,0
2015,Enero,Volkswagen ,Pointer_Wagon,Automoviles,Compactos,Importado,Brasil,0
2015,Enero,Volkswagen ,Pointer_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2015,Enero,Volkswagen ,Pointer_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2015,Enero,Volkswagen ,Polo_GTI,Automoviles,Subcompactos,Importado,España,0
2015,Enero,Volkswagen ,Polo_4_Ptas,Automoviles,Subcompactos,Importado,India,949
2015,Enero,Volkswagen ,Polo_5_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2015,Enero,Volkswagen ,Routan,Camiones_ligeros,Minivans,Importado,Canada,0
2015,Enero,Volkswagen ,Saveiro,Camiones_ligeros,Pick_Ups,Importado,Brasil,506
2015,Enero,Volkswagen ,Sedan,Automoviles,Subcompactos,Nacional,Mexico,0
2015,Enero,Volkswagen ,Sharan,Camiones_ligeros,Minivans,Importado,Portugal,0
2015,Enero,Volkswagen ,Sport_Van,Automoviles,Compactos,Importado,Argentina,0
2015,Enero,Volkswagen ,Sportwagen,Automoviles,Compactos,Nacional,Mexico,0
2015,Enero,Volkswagen ,Tcross,Camiones_ligeros,SUVs,Importado,Brasil,0
2015,Enero,Volkswagen ,Teramont,Camiones_ligeros,SUVs,Importado,Estados_Unidos,0
2015,Enero,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Importado,Alemania,262
2015,Enero,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Nacional,Mexico,0
2015,Enero,Volkswagen ,Touareg,Camiones_ligeros,SUVs,Importado,Eslovaquia,53
2015,Enero,Volkswagen ,Transporter_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,119
2015,Enero,Volkswagen ,Transporter_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,84
2015,Enero,Volkswagen ,UP,Automoviles,Subcompactos,Nacional,Brasil,0
2015,Enero,Volkswagen ,Vento,Automoviles,Subcompactos,Importado,India,4766
2015,Enero,Volkswagen ,Virtus,Automoviles,Subcompactos,Nacional,Brasil,0
2015,Enero,Volkswagen ,Volkswagen_Caddy,Camiones_ligeros,Pick_Ups,Importado,Polonia,106
2015,Enero,Volkswagen ,Vw_Van,Camiones_ligeros,Pick_Ups,Nacional,Argentina,0
2015,Febrero,Volkswagen ,Amarok,Camiones_ligeros,Pick_Ups,Importado,Argentina,94
2015,Febrero,Volkswagen ,Beetle,Automoviles,Compactos,Nacional,Mexico,287
2015,Febrero,Volkswagen ,Beetle_Cabrio,Automoviles,Compactos,Importado,Mexico,0
2015,Febrero,Volkswagen ,Bora,Automoviles,Compactos,Nacional,Mexico,0
2015,Febrero,Volkswagen ,Bora_TDI,Automoviles,Compactos,Importado,Mexico,0
2015,Febrero,Volkswagen ,Crafter,Camiones_ligeros,Pick_Ups,Nacional,Alemania,116
2015,Febrero,Volkswagen ,Crossfox,Automoviles,Subcompactos,Importado,Brasil,101
2015,Febrero,Volkswagen ,Derby,Automoviles,Subcompactos,Nacional,Argentina,0
2015,Febrero,Volkswagen ,EOS,Automoviles,De_Lujo,Importado,Alemania,0
2015,Febrero,Volkswagen ,Eurovan_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,0
2015,Febrero,Volkswagen ,Eurovan_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,0
2015,Febrero,Volkswagen ,Gol,Automoviles,Subcompactos,Importado,Brasil,920
2015,Febrero,Volkswagen ,Gol_Sedan,Automoviles,Subcompactos,Importado,Brasil,545
2015,Febrero,Volkswagen ,Golf,Automoviles,Compactos,Importado,Brasil,0
2015,Febrero,Volkswagen ,Golf,Automoviles,Compactos,Nacional,Mexico,477
2015,Febrero,Volkswagen ,Golf_Gti,Automoviles,Deportivos,Importado,Alemania,0
2015,Febrero,Volkswagen ,Golf_Variant,Automoviles,Compactos,Nacional,Mexico,0
2015,Febrero,Volkswagen ,Jetta,Automoviles,Compactos,Nacional,Mexico,2393
2015,Febrero,Volkswagen ,Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2015,Febrero,Volkswagen ,Jetta_4_PTAS,Automoviles,Compactos,Nacional,Mexico,2089
2015,Febrero,Volkswagen ,Lupo_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2015,Febrero,Volkswagen ,Lupo_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2015,Febrero,Volkswagen ,Nuevo_Jetta,Automoviles,Compactos,Nacional,Mexico,0
2015,Febrero,Volkswagen ,Nuevo_Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,162
2015,Febrero,Volkswagen ,Otros_Volkswagen,Camiones_ligeros,SUVs,Nacional,Mexico,0
2015,Febrero,Volkswagen ,Passat,Automoviles,De_Lujo,Importado,Estados_Unidos,353
2015,Febrero,Volkswagen ,Passat_Cc,Automoviles,De_Lujo,Importado,Estados_Unidos,51
2015,Febrero,Volkswagen ,Pointer_Pick_Up,Camiones_ligeros,Pick_Ups,Importado,Brasil,0
2015,Febrero,Volkswagen ,Pointer_Wagon,Automoviles,Compactos,Importado,Brasil,0
2015,Febrero,Volkswagen ,Pointer_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2015,Febrero,Volkswagen ,Pointer_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2015,Febrero,Volkswagen ,Polo_GTI,Automoviles,Subcompactos,Importado,España,0
2015,Febrero,Volkswagen ,Polo_4_Ptas,Automoviles,Subcompactos,Importado,India,875
2015,Febrero,Volkswagen ,Polo_5_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2015,Febrero,Volkswagen ,Routan,Camiones_ligeros,Minivans,Importado,Canada,0
2015,Febrero,Volkswagen ,Saveiro,Camiones_ligeros,Pick_Ups,Importado,Brasil,489
2015,Febrero,Volkswagen ,Sedan,Automoviles,Subcompactos,Nacional,Mexico,0
2015,Febrero,Volkswagen ,Sharan,Camiones_ligeros,Minivans,Importado,Portugal,0
2015,Febrero,Volkswagen ,Sport_Van,Automoviles,Compactos,Importado,Argentina,0
2015,Febrero,Volkswagen ,Sportwagen,Automoviles,Compactos,Nacional,Mexico,0
2015,Febrero,Volkswagen ,Tcross,Camiones_ligeros,SUVs,Importado,Brasil,0
2015,Febrero,Volkswagen ,Teramont,Camiones_ligeros,SUVs,Importado,Estados_Unidos,0
2015,Febrero,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Importado,Alemania,263
2015,Febrero,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Nacional,Mexico,0
2015,Febrero,Volkswagen ,Touareg,Camiones_ligeros,SUVs,Importado,Eslovaquia,50
2015,Febrero,Volkswagen ,Transporter_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,97
2015,Febrero,Volkswagen ,Transporter_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,75
2015,Febrero,Volkswagen ,UP,Automoviles,Subcompactos,Nacional,Brasil,0
2015,Febrero,Volkswagen ,Vento,Automoviles,Subcompactos,Importado,India,4434
2015,Febrero,Volkswagen ,Virtus,Automoviles,Subcompactos,Nacional,Brasil,0
2015,Febrero,Volkswagen ,Volkswagen_Caddy,Camiones_ligeros,Pick_Ups,Importado,Polonia,107
2015,Febrero,Volkswagen ,Vw_Van,Camiones_ligeros,Pick_Ups,Nacional,Argentina,0
2015,Marzo,Volkswagen ,Amarok,Camiones_ligeros,Pick_Ups,Importado,Argentina,142
2015,Marzo,Volkswagen ,Beetle,Automoviles,Compactos,Nacional,Mexico,232
2015,Marzo,Volkswagen ,Beetle_Cabrio,Automoviles,Compactos,Importado,Mexico,0
2015,Marzo,Volkswagen ,Bora,Automoviles,Compactos,Nacional,Mexico,0
2015,Marzo,Volkswagen ,Bora_TDI,Automoviles,Compactos,Importado,Mexico,0
2015,Marzo,Volkswagen ,Crafter,Camiones_ligeros,Pick_Ups,Nacional,Alemania,125
2015,Marzo,Volkswagen ,Crossfox,Automoviles,Subcompactos,Importado,Brasil,70
2015,Marzo,Volkswagen ,Derby,Automoviles,Subcompactos,Nacional,Argentina,0
2015,Marzo,Volkswagen ,EOS,Automoviles,De_Lujo,Importado,Alemania,0
2015,Marzo,Volkswagen ,Eurovan_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,0
2015,Marzo,Volkswagen ,Eurovan_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,0
2015,Marzo,Volkswagen ,Gol,Automoviles,Subcompactos,Importado,Brasil,1024
2015,Marzo,Volkswagen ,Gol_Sedan,Automoviles,Subcompactos,Importado,Brasil,620
2015,Marzo,Volkswagen ,Golf,Automoviles,Compactos,Importado,Brasil,0
2015,Marzo,Volkswagen ,Golf,Automoviles,Compactos,Nacional,Mexico,529
2015,Marzo,Volkswagen ,Golf_Gti,Automoviles,Deportivos,Importado,Alemania,0
2015,Marzo,Volkswagen ,Golf_Variant,Automoviles,Compactos,Nacional,Mexico,0
2015,Marzo,Volkswagen ,Jetta,Automoviles,Compactos,Nacional,Mexico,3064
2015,Marzo,Volkswagen ,Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2015,Marzo,Volkswagen ,Jetta_4_PTAS,Automoviles,Compactos,Nacional,Mexico,977
2015,Marzo,Volkswagen ,Lupo_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2015,Marzo,Volkswagen ,Lupo_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2015,Marzo,Volkswagen ,Nuevo_Jetta,Automoviles,Compactos,Nacional,Mexico,0
2015,Marzo,Volkswagen ,Nuevo_Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,74
2015,Marzo,Volkswagen ,Otros_Volkswagen,Camiones_ligeros,SUVs,Nacional,Mexico,0
2015,Marzo,Volkswagen ,Passat,Automoviles,De_Lujo,Importado,Estados_Unidos,394
2015,Marzo,Volkswagen ,Passat_Cc,Automoviles,De_Lujo,Importado,Estados_Unidos,51
2015,Marzo,Volkswagen ,Pointer_Pick_Up,Camiones_ligeros,Pick_Ups,Importado,Brasil,0
2015,Marzo,Volkswagen ,Pointer_Wagon,Automoviles,Compactos,Importado,Brasil,0
2015,Marzo,Volkswagen ,Pointer_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2015,Marzo,Volkswagen ,Pointer_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2015,Marzo,Volkswagen ,Polo_GTI,Automoviles,Subcompactos,Importado,España,0
2015,Marzo,Volkswagen ,Polo_4_Ptas,Automoviles,Subcompactos,Importado,India,832
2015,Marzo,Volkswagen ,Polo_5_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2015,Marzo,Volkswagen ,Routan,Camiones_ligeros,Minivans,Importado,Canada,0
2015,Marzo,Volkswagen ,Saveiro,Camiones_ligeros,Pick_Ups,Importado,Brasil,448
2015,Marzo,Volkswagen ,Sedan,Automoviles,Subcompactos,Nacional,Mexico,0
2015,Marzo,Volkswagen ,Sharan,Camiones_ligeros,Minivans,Importado,Portugal,0
2015,Marzo,Volkswagen ,Sport_Van,Automoviles,Compactos,Importado,Argentina,0
2015,Marzo,Volkswagen ,Sportwagen,Automoviles,Compactos,Nacional,Mexico,0
2015,Marzo,Volkswagen ,Tcross,Camiones_ligeros,SUVs,Importado,Brasil,0
2015,Marzo,Volkswagen ,Teramont,Camiones_ligeros,SUVs,Importado,Estados_Unidos,0
2015,Marzo,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Importado,Alemania,265
2015,Marzo,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Nacional,Mexico,0
2015,Marzo,Volkswagen ,Touareg,Camiones_ligeros,SUVs,Importado,Eslovaquia,62
2015,Marzo,Volkswagen ,Transporter_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,153
2015,Marzo,Volkswagen ,Transporter_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,47
2015,Marzo,Volkswagen ,UP,Automoviles,Subcompactos,Nacional,Brasil,0
2015,Marzo,Volkswagen ,Vento,Automoviles,Subcompactos,Importado,India,5102
2015,Marzo,Volkswagen ,Virtus,Automoviles,Subcompactos,Nacional,Brasil,0
2015,Marzo,Volkswagen ,Volkswagen_Caddy,Camiones_ligeros,Pick_Ups,Importado,Polonia,99
2015,Marzo,Volkswagen ,Vw_Van,Camiones_ligeros,Pick_Ups,Nacional,Argentina,0
2015,Abril,Volkswagen ,Amarok,Camiones_ligeros,Pick_Ups,Importado,Argentina,104
2015,Abril,Volkswagen ,Beetle,Automoviles,Compactos,Nacional,Mexico,235
2015,Abril,Volkswagen ,Beetle_Cabrio,Automoviles,Compactos,Importado,Mexico,0
2015,Abril,Volkswagen ,Bora,Automoviles,Compactos,Nacional,Mexico,0
2015,Abril,Volkswagen ,Bora_TDI,Automoviles,Compactos,Importado,Mexico,0
2015,Abril,Volkswagen ,Crafter,Camiones_ligeros,Pick_Ups,Nacional,Alemania,107
2015,Abril,Volkswagen ,Crossfox,Automoviles,Subcompactos,Importado,Brasil,53
2015,Abril,Volkswagen ,Derby,Automoviles,Subcompactos,Nacional,Argentina,0
2015,Abril,Volkswagen ,EOS,Automoviles,De_Lujo,Importado,Alemania,0
2015,Abril,Volkswagen ,Eurovan_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,0
2015,Abril,Volkswagen ,Eurovan_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,0
2015,Abril,Volkswagen ,Gol,Automoviles,Subcompactos,Importado,Brasil,899
2015,Abril,Volkswagen ,Gol_Sedan,Automoviles,Subcompactos,Importado,Brasil,641
2015,Abril,Volkswagen ,Golf,Automoviles,Compactos,Importado,Brasil,0
2015,Abril,Volkswagen ,Golf,Automoviles,Compactos,Nacional,Mexico,504
2015,Abril,Volkswagen ,Golf_Gti,Automoviles,Deportivos,Importado,Alemania,0
2015,Abril,Volkswagen ,Golf_Variant,Automoviles,Compactos,Nacional,Mexico,0
2015,Abril,Volkswagen ,Jetta,Automoviles,Compactos,Nacional,Mexico,3004
2015,Abril,Volkswagen ,Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2015,Abril,Volkswagen ,Jetta_4_PTAS,Automoviles,Compactos,Nacional,Mexico,260
2015,Abril,Volkswagen ,Lupo_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2015,Abril,Volkswagen ,Lupo_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2015,Abril,Volkswagen ,Nuevo_Jetta,Automoviles,Compactos,Nacional,Mexico,0
2015,Abril,Volkswagen ,Nuevo_Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,53
2015,Abril,Volkswagen ,Otros_Volkswagen,Camiones_ligeros,SUVs,Nacional,Mexico,0
2015,Abril,Volkswagen ,Passat,Automoviles,De_Lujo,Importado,Estados_Unidos,356
2015,Abril,Volkswagen ,Passat_Cc,Automoviles,De_Lujo,Importado,Estados_Unidos,33
2015,Abril,Volkswagen ,Pointer_Pick_Up,Camiones_ligeros,Pick_Ups,Importado,Brasil,0
2015,Abril,Volkswagen ,Pointer_Wagon,Automoviles,Compactos,Importado,Brasil,0
2015,Abril,Volkswagen ,Pointer_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2015,Abril,Volkswagen ,Pointer_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2015,Abril,Volkswagen ,Polo_GTI,Automoviles,Subcompactos,Importado,España,0
2015,Abril,Volkswagen ,Polo_4_Ptas,Automoviles,Subcompactos,Importado,India,590
2015,Abril,Volkswagen ,Polo_5_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2015,Abril,Volkswagen ,Routan,Camiones_ligeros,Minivans,Importado,Canada,0
2015,Abril,Volkswagen ,Saveiro,Camiones_ligeros,Pick_Ups,Importado,Brasil,418
2015,Abril,Volkswagen ,Sedan,Automoviles,Subcompactos,Nacional,Mexico,0
2015,Abril,Volkswagen ,Sharan,Camiones_ligeros,Minivans,Importado,Portugal,0
2015,Abril,Volkswagen ,Sport_Van,Automoviles,Compactos,Importado,Argentina,0
2015,Abril,Volkswagen ,Sportwagen,Automoviles,Compactos,Nacional,Mexico,0
2015,Abril,Volkswagen ,Tcross,Camiones_ligeros,SUVs,Importado,Brasil,0
2015,Abril,Volkswagen ,Teramont,Camiones_ligeros,SUVs,Importado,Estados_Unidos,0
2015,Abril,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Importado,Alemania,262
2015,Abril,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Nacional,Mexico,0
2015,Abril,Volkswagen ,Touareg,Camiones_ligeros,SUVs,Importado,Eslovaquia,56
2015,Abril,Volkswagen ,Transporter_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,99
2015,Abril,Volkswagen ,Transporter_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,39
